################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfTRCG: "Citerne du Tremblet" - Local} (All data)} {RDCTCR0}
# FILENAME: RDCTCR0_all.txt
# COORD: 375294	7645151	
#
# CREATED: 12-Oct-2022 18:36:04 by sysop@pitondescalumets
# COPYRIGHT: MMXXII, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS Eastern(m) Northern(m) Up(m) dE dN dU Orbit East_treat(m) North_treat(m) Up_treat(m)
2018 08 21 11 59 00 5787432.333781 -2370122.923515 173.348270 0.010000 0.010000 0.010000 0.000000 5787432.324679 -2370122.930524 173.348270
2018 08 22 11 59 00 5787432.330582 -2370122.923658 173.340870 0.010000 0.010000 0.010000 0.000000 5787432.321465 -2370122.930678 173.340870
2018 08 23 11 59 00 5787432.333823 -2370122.925641 173.353100 0.010000 0.010000 0.010000 0.000000 5787432.324691 -2370122.932673 173.353100
2018 08 24 11 59 00 5787432.335004 -2370122.928244 173.345160 0.010000 0.010000 0.010000 0.000000 5787432.325857 -2370122.935287 173.345160
2018 08 25 11 59 00 5787432.336445 -2370122.923676 173.378320 0.010000 0.010000 0.010000 0.000000 5787432.327282 -2370122.930732 173.378320
2018 08 26 11 59 00 NaN NaN NaN 1.496950 0.085320 1.473010 NaN NaN NaN NaN
2018 08 27 11 59 00 5787432.339577 -2370122.924592 173.370610 0.010000 0.010000 0.010910 0.000000 5787432.330384 -2370122.931671 173.370610
2018 08 28 11 59 00 5787432.332328 -2370122.926825 173.369330 0.010000 0.010000 0.011390 0.000000 5787432.323119 -2370122.933916 173.369330
2018 08 29 11 59 00 5787432.332759 -2370122.923058 173.363850 0.010000 0.010000 0.010000 0.000000 5787432.323535 -2370122.930160 173.363850
2018 08 30 11 59 00 5787432.335410 -2370122.922981 173.346460 0.010000 0.010000 0.010260 0.000000 5787432.326171 -2370122.930095 173.346460
2018 08 31 11 59 00 5787432.336291 -2370122.925744 173.353610 0.010000 0.010000 0.010000 0.000000 5787432.327037 -2370122.932870 173.353610
2018 09 01 11 59 00 5787432.341402 -2370122.930996 173.354980 0.010000 0.010000 0.014550 0.000000 5787432.332132 -2370122.938134 173.354980
2018 09 02 11 59 00 5787432.338883 -2370122.924329 173.337220 0.010000 0.010000 0.012030 0.000000 5787432.329598 -2370122.931479 173.337220
2018 09 03 11 59 00 5787432.336214 -2370122.924812 173.349950 0.010000 0.010000 0.012780 0.000000 5787432.326914 -2370122.931973 173.349950
2018 09 04 11 59 00 5787432.338145 -2370122.924555 173.364580 0.010000 0.010000 0.013410 0.000000 5787432.328830 -2370122.931728 173.364580
2018 09 05 11 59 00 5787432.332916 -2370122.921698 173.356540 0.010000 0.010000 0.011480 0.000000 5787432.323585 -2370122.928883 173.356540
2018 09 06 11 59 00 5787432.341557 -2370122.927271 173.363280 0.010000 0.010000 0.017970 0.000000 5787432.332211 -2370122.934467 173.363280
2018 09 07 11 59 00 5787432.330228 -2370122.924324 173.356760 0.010000 0.010000 0.014350 0.000000 5787432.320867 -2370122.931532 173.356760
2018 09 08 11 59 00 5787432.336399 -2370122.920756 173.366780 0.010000 0.010000 0.010000 0.000000 5787432.327023 -2370122.927976 173.366780
2018 09 09 11 59 00 5787432.338220 -2370122.923649 173.364200 0.010000 0.010000 0.012320 0.000000 5787432.328828 -2370122.930881 173.364200
2018 09 10 11 59 00 5787432.334901 -2370122.922982 173.367610 0.010000 0.010000 0.010040 0.000000 5787432.325494 -2370122.930226 173.367610
2018 09 11 11 59 00 5787432.331962 -2370122.925485 173.348100 0.010000 0.010000 0.010000 0.000000 5787432.322540 -2370122.932740 173.348100
2018 09 11 11 59 00 5787432.331962 -2370122.925485 173.348100 0.010000 0.010000 0.010000 0.000000 5787432.322540 -2370122.932740 173.348100
2018 09 12 11 59 00 5787432.336203 -2370122.923608 173.342290 0.010000 0.010000 0.010000 0.000000 5787432.326766 -2370122.930875 173.342290
2018 09 13 11 59 00 5787432.330394 -2370122.924971 173.353910 0.010000 0.010000 0.010000 0.000000 5787432.320941 -2370122.932249 173.353910
2018 09 14 11 59 00 5787432.336825 -2370122.925284 173.331370 0.010000 0.010000 0.010000 0.000000 5787432.327357 -2370122.932574 173.331370
2018 09 15 11 59 00 5787432.336606 -2370122.920176 173.359010 0.010000 0.010000 0.010000 0.000000 5787432.327123 -2370122.927478 173.359010
2018 09 16 11 59 00 5787432.335417 -2370122.926609 173.356710 0.010000 0.010000 0.010950 0.000000 5787432.325919 -2370122.933923 173.356710
2018 09 17 11 59 00 5787432.334608 -2370122.922172 173.358800 0.010000 0.010000 0.010000 0.000000 5787432.325094 -2370122.929498 173.358800
2018 09 18 11 59 00 5787432.334719 -2370122.926775 173.340230 0.010000 0.010000 0.010000 0.000000 5787432.325190 -2370122.934112 173.340230
2018 09 21 11 59 00 5787432.336392 -2370122.921843 173.356840 0.010000 0.010000 0.010000 0.000000 5787432.326817 -2370122.929216 173.356840
2018 09 22 11 59 00 5787432.335013 -2370122.922606 173.354690 0.010000 0.010000 0.010000 0.000000 5787432.325423 -2370122.929991 173.354690
2018 09 23 11 59 00 5787432.335984 -2370122.925099 173.354560 0.010000 0.010000 0.010020 0.000000 5787432.326379 -2370122.932495 173.354560
2018 09 24 11 59 00 5787432.338975 -2370122.921532 173.349170 0.010000 0.010000 0.010000 0.000000 5787432.329355 -2370122.928940 173.349170
2018 09 25 11 59 00 5787432.333966 -2370122.923785 173.348040 0.010000 0.010000 0.010000 0.000000 5787432.324330 -2370122.931204 173.348040
2018 09 26 11 59 00 5787432.334707 -2370122.920418 173.356700 0.010000 0.010000 0.010000 0.000000 5787432.325056 -2370122.927849 173.356700
2018 09 30 11 59 00 5787432.333361 -2370122.910409 173.364380 0.010000 0.010000 0.010560 0.000000 5787432.323649 -2370122.917887 173.364380
2018 10 01 11 59 00 NaN NaN NaN 1.496460 0.084220 1.452410 NaN NaN NaN NaN
2018 10 30 11 59 00 5787432.332821 -2370122.920175 173.358320 0.010000 0.010000 0.010000 0.000000 5787432.322651 -2370122.928005 173.358320
2018 10 31 11 59 00 5787432.334932 -2370122.927028 173.362080 0.010000 0.010000 0.010000 0.000000 5787432.324747 -2370122.934870 173.362080
2018 11 01 11 59 00 5787432.334133 -2370122.937381 173.353460 0.010000 0.010000 0.010000 0.000000 5787432.323933 -2370122.945234 173.353460
2018 11 02 11 59 00 5787432.340894 -2370122.923903 173.342520 0.010000 0.010000 0.010000 0.000000 5787432.330679 -2370122.931769 173.342520
2018 11 03 11 59 00 5787432.344025 -2370122.927426 173.369280 0.010000 0.010000 0.010000 0.000000 5787432.333794 -2370122.935304 173.369280
2018 11 04 11 59 00 5787432.341866 -2370122.926609 173.349700 0.010000 0.010000 0.010000 0.000000 5787432.331620 -2370122.934498 173.349700
2018 11 05 11 59 00 5787432.334127 -2370122.919242 173.351040 0.010000 0.010000 0.010000 0.000000 5787432.323866 -2370122.927143 173.351040
2018 11 06 11 59 00 5787432.333738 -2370122.915675 173.345660 0.010000 0.010000 0.010000 0.000000 5787432.323462 -2370122.923587 173.345660
2018 11 07 11 59 00 5787432.342799 -2370122.913808 173.359560 0.010000 0.010000 0.010000 0.000000 5787432.332507 -2370122.921732 173.359560
2018 11 08 11 59 00 5787432.338850 -2370122.913600 173.352760 0.010000 0.010000 0.010000 0.000000 5787432.328543 -2370122.921537 173.352760
2018 11 09 11 59 00 5787432.332041 -2370122.917513 173.344190 0.010000 0.010000 0.010000 0.000000 5787432.321719 -2370122.925461 173.344190
2018 11 10 11 59 00 5787432.336562 -2370122.914646 173.354140 0.010000 0.010000 0.010000 0.000000 5787432.326225 -2370122.922606 173.354140
2018 11 11 11 59 00 5787432.340063 -2370122.912659 173.345890 0.010000 0.010000 0.010000 0.000000 5787432.329710 -2370122.920630 173.345890
2018 11 12 11 59 00 5787432.345374 -2370122.910732 173.373960 0.010000 0.010000 0.010000 0.000000 5787432.335006 -2370122.918715 173.373960
2018 11 13 11 59 00 5787432.343775 -2370122.911695 173.367600 0.010000 0.010000 0.010000 0.000000 5787432.333392 -2370122.919690 173.367600
2018 11 14 11 59 00 5787432.339036 -2370122.911358 173.360560 0.010000 0.010000 0.010000 0.000000 5787432.328638 -2370122.919364 173.360560
2018 11 15 11 59 00 5787432.340937 -2370122.914760 173.356320 0.010000 0.010000 0.010000 0.000000 5787432.330523 -2370122.922779 173.356320
2018 11 16 11 59 00 5787432.336668 -2370122.915093 173.358050 0.010000 0.010000 0.010000 0.000000 5787432.326239 -2370122.923123 173.358050
2018 11 17 11 59 00 5787432.339129 -2370122.912566 173.363750 0.010000 0.010000 0.010000 0.000000 5787432.328685 -2370122.920608 173.363750
2018 11 18 11 59 00 5787432.342000 -2370122.913969 173.354400 0.010000 0.010000 0.010000 0.000000 5787432.331541 -2370122.922023 173.354400
2018 11 21 11 59 00 5787432.336223 -2370122.910148 173.379330 0.010000 0.010000 0.012440 0.000000 5787432.325718 -2370122.918236 173.379330
2018 11 22 11 59 00 5787432.341104 -2370122.915210 173.364000 0.010000 0.010000 0.010000 0.000000 5787432.330584 -2370122.923311 173.364000
2018 11 23 11 59 00 5787432.341635 -2370122.909683 173.348680 0.010000 0.010000 0.010000 0.000000 5787432.331099 -2370122.917795 173.348680
2018 11 24 11 59 00 5787432.337206 -2370122.909016 173.352310 0.010000 0.010000 0.010000 0.000000 5787432.326655 -2370122.917140 173.352310
2018 11 25 11 59 00 5787432.336617 -2370122.908879 173.349300 0.010000 0.010000 0.010000 0.000000 5787432.326051 -2370122.917015 173.349300
2018 11 26 11 59 00 5787432.353158 -2370122.919052 173.357640 0.010000 0.010000 0.010220 0.000000 5787432.342577 -2370122.927199 173.357640
2018 11 27 11 59 00 5787432.338489 -2370122.908495 173.375380 0.010000 0.010000 0.010000 0.000000 5787432.327892 -2370122.916654 173.375380
2018 11 28 11 59 00 5787432.337820 -2370122.912378 173.348770 0.010000 0.010000 0.010000 0.000000 5787432.327208 -2370122.920548 173.348770
2018 11 29 11 59 00 5787432.339881 -2370122.914910 173.348120 0.010000 0.010000 0.010000 0.000000 5787432.329254 -2370122.923093 173.348120
2018 11 30 11 59 00 5787432.343262 -2370122.911323 173.359390 0.010000 0.010000 0.010000 0.000000 5787432.332620 -2370122.919518 173.359390
2018 12 04 11 59 00 5787432.342875 -2370122.917535 173.367450 0.010000 0.010000 0.010000 0.000000 5787432.332173 -2370122.925776 173.367450
2018 12 05 11 59 00 5787432.339416 -2370122.922528 173.342030 0.010000 0.010000 0.010000 0.000000 5787432.328698 -2370122.930781 173.342030
2018 12 06 11 59 00 5787432.336247 -2370122.923940 173.343820 0.010000 0.010000 0.010000 0.000000 5787432.325514 -2370122.932205 173.343820
2018 12 07 11 59 00 5787432.339598 -2370122.926903 173.348040 0.010000 0.010000 0.010000 0.000000 5787432.328850 -2370122.935180 173.348040
2018 12 08 11 59 00 5787432.335039 -2370122.919026 173.370310 0.010000 0.010000 0.012640 0.000000 5787432.324276 -2370122.927314 173.370310
2018 12 09 11 59 00 5787432.331830 -2370122.927129 173.351600 0.010000 0.010000 0.010000 0.000000 5787432.321051 -2370122.935429 173.351600
2018 12 10 11 59 00 5787432.341751 -2370122.926792 173.365530 0.010000 0.010000 0.010000 0.000000 5787432.330957 -2370122.935104 173.365530
2018 12 11 11 59 00 5787432.338622 -2370122.927655 173.349530 0.010000 0.010000 0.010000 0.000000 5787432.327813 -2370122.935978 173.349530
2018 12 12 11 59 00 5787432.336093 -2370122.924948 173.355150 0.010000 0.010000 0.010000 0.000000 5787432.325269 -2370122.933283 173.355150
2018 12 13 11 59 00 5787432.335114 -2370122.922950 173.362150 0.010000 0.010000 0.010000 0.000000 5787432.324274 -2370122.931297 173.362150
2018 12 14 11 59 00 5787432.336525 -2370122.919733 173.352360 0.010000 0.010000 0.010000 0.000000 5787432.325670 -2370122.928092 173.352360
2018 12 16 11 59 00 5787432.344427 -2370122.926439 173.370810 0.010000 0.010000 0.010000 0.000000 5787432.333542 -2370122.934821 173.370810
2018 12 16 11 59 00 5787432.344427 -2370122.926439 173.370810 0.010000 0.010000 0.010000 0.000000 5787432.333542 -2370122.934821 173.370810
2018 12 17 11 59 00 5787432.337558 -2370122.921982 173.357240 0.010000 0.010000 0.010000 0.000000 5787432.326657 -2370122.930376 173.357240
2018 12 18 11 59 00 5787432.333049 -2370122.918855 173.351700 0.010000 0.010000 0.010600 0.000000 5787432.322133 -2370122.927260 173.351700
2018 12 21 11 59 00 5787432.342442 -2370122.916183 173.350690 0.010000 0.010000 0.010000 0.000000 5787432.331480 -2370122.924624 173.350690
2018 12 22 11 59 00 5787432.346683 -2370122.923836 173.347330 0.010000 0.010000 0.010000 0.000000 5787432.335706 -2370122.932289 173.347330
2018 12 23 11 59 00 5787432.338014 -2370122.914139 173.359650 0.010000 0.010000 0.010000 0.000000 5787432.327022 -2370122.922603 173.359650
2018 12 24 11 59 00 5787432.335505 -2370122.908052 173.355610 0.010000 0.010000 0.010000 0.000000 5787432.324498 -2370122.916528 173.355610
2018 12 25 11 59 00 5787432.337986 -2370122.915355 173.356900 0.010000 0.010000 0.010000 0.000000 5787432.326963 -2370122.923842 173.356900
2018 12 26 11 59 00 5787432.336777 -2370122.906787 173.360330 0.010000 0.010000 0.010000 0.000000 5787432.325739 -2370122.915287 173.360330
2018 12 27 11 59 00 5787432.333888 -2370122.927670 173.361460 0.010000 0.010000 0.010000 0.000000 5787432.322835 -2370122.936182 173.361460
2018 12 28 11 59 00 5787432.332349 -2370122.914833 173.359640 0.010000 0.010000 0.010000 0.000000 5787432.321281 -2370122.923356 173.359640
2018 12 29 11 59 00 5787432.322480 -2370122.909756 173.368960 0.010000 0.010000 0.010490 0.000000 5787432.311396 -2370122.918291 173.368960
2018 12 30 11 59 00 5787432.339571 -2370122.923559 173.359730 0.010000 0.010000 0.010000 0.000000 5787432.328472 -2370122.932105 173.359730
2018 12 31 11 59 00 5787432.326572 -2370122.919092 173.429570 0.010000 0.010000 0.013890 0.000000 5787432.315458 -2370122.927650 173.429570
2019 01 01 11 59 00 5787432.341463 -2370122.919235 173.383750 0.010000 0.010000 0.013810 0.000000 5787432.330334 -2370122.927805 173.383750
2019 01 02 11 59 00 5787432.336304 -2370122.916277 173.360100 0.010000 0.010000 0.010000 0.000000 5787432.325159 -2370122.924859 173.360100
2019 01 03 11 59 00 5787432.339735 -2370122.912890 173.375650 0.010000 0.010000 0.010000 0.000000 5787432.328575 -2370122.921484 173.375650
2019 01 04 11 59 00 5787432.342746 -2370122.908373 173.351340 0.010000 0.010000 0.010000 0.000000 5787432.331571 -2370122.916978 173.351340
2019 01 05 11 59 00 5787432.334517 -2370122.911016 173.353820 0.010000 0.010000 0.010000 0.000000 5787432.323326 -2370122.919633 173.353820
2019 01 06 11 59 00 5787432.337268 -2370122.911039 173.359480 0.010000 0.010000 0.010000 0.000000 5787432.326062 -2370122.919668 173.359480
2019 01 07 11 59 00 5787432.336659 -2370122.924402 173.360590 0.010000 0.010000 0.010000 0.000000 5787432.325438 -2370122.933042 173.360590
2019 01 08 11 59 00 5787432.331750 -2370122.910475 173.359350 0.010000 0.010000 0.013620 0.000000 5787432.320514 -2370122.919127 173.359350
2019 01 09 11 59 00 5787432.336341 -2370122.919067 173.351450 0.010000 0.010000 0.010000 0.000000 5787432.325089 -2370122.927731 173.351450
2019 01 10 11 59 00 5787432.338922 -2370122.909940 173.350520 0.010000 0.010000 0.010000 0.000000 5787432.327655 -2370122.918616 173.350520
2019 01 11 11 59 00 5787432.333083 -2370122.921633 173.350060 0.010000 0.010000 0.010000 0.000000 5787432.321801 -2370122.930321 173.350060
2019 01 12 11 59 00 5787432.345714 -2370122.907586 173.355310 0.010000 0.010000 0.010000 0.000000 5787432.334417 -2370122.916285 173.355310
2019 01 13 11 59 00 5787432.339685 -2370122.910439 173.363580 0.010000 0.010000 0.010000 0.000000 5787432.328372 -2370122.919150 173.363580
2019 01 14 11 59 00 5787432.339516 -2370122.923282 173.355180 0.010000 0.010000 0.010000 0.000000 5787432.328188 -2370122.932004 173.355180
2019 01 15 11 59 00 5787432.338627 -2370122.910225 173.346820 0.010000 0.010000 0.010000 0.000000 5787432.327284 -2370122.918959 173.346820
2019 01 21 11 59 00 5787432.336293 -2370122.921362 173.355300 0.010000 0.010000 0.010000 0.000000 5787432.324858 -2370122.930167 173.355300
2019 01 22 11 59 00 5787432.334094 -2370122.925615 173.351450 0.010000 0.010000 0.010000 0.000000 5787432.322644 -2370122.934431 173.351450
2019 01 23 11 59 00 5787432.336925 -2370122.922867 173.333570 0.010000 0.010000 0.010000 0.000000 5787432.325460 -2370122.931696 173.333570
2019 01 24 11 59 00 5787432.332296 -2370122.918940 173.344670 0.010000 0.010000 0.010000 0.000000 5787432.320816 -2370122.927780 173.344670
2019 01 25 11 59 00 5787432.332277 -2370122.923713 173.358160 0.010000 0.010000 0.010000 0.000000 5787432.320781 -2370122.932565 173.358160
2019 01 26 11 59 00 5787432.334418 -2370122.923136 173.363870 0.010000 0.010000 0.010000 0.000000 5787432.322907 -2370122.931999 173.363870
2019 01 27 11 59 00 5787432.337049 -2370122.922169 173.358340 0.010000 0.010000 0.010000 0.000000 5787432.325523 -2370122.931044 173.358340
2019 01 28 11 59 00 5787432.335450 -2370122.924462 173.359130 0.010000 0.010000 0.012630 0.000000 5787432.323909 -2370122.933349 173.359130
2019 01 29 11 59 00 5787432.341331 -2370122.924465 173.374580 0.010000 0.010000 0.011050 0.000000 5787432.329774 -2370122.933363 173.374580
2019 01 30 11 59 00 5787432.330262 -2370122.929257 173.375570 0.010000 0.010000 0.010000 0.000000 5787432.318690 -2370122.938168 173.375570
2019 01 31 11 59 00 5787432.334053 -2370122.919900 173.351920 0.010000 0.010000 0.010000 0.000000 5787432.322466 -2370122.928822 173.351920
2019 02 04 11 59 00 5787432.341627 -2370122.920022 173.357660 0.010000 0.010000 0.010000 0.000000 5787432.329979 -2370122.928991 173.357660
2019 02 05 11 59 00 5787432.334168 -2370122.919455 173.357430 0.010000 0.010000 0.010000 0.000000 5787432.322505 -2370122.928435 173.357430
2019 02 06 11 59 00 5787432.326849 -2370122.917457 173.363310 0.010000 0.010000 0.010930 0.000000 5787432.315170 -2370122.926450 173.363310
2019 02 07 11 59 00 5787432.337350 -2370122.924060 173.328130 0.010000 0.010000 0.010000 0.000000 5787432.325656 -2370122.933065 173.328130
2019 02 08 11 59 00 5787432.344701 -2370122.922413 173.368170 0.010000 0.010000 0.010000 0.000000 5787432.332992 -2370122.931429 173.368170
2019 02 09 11 59 00 5787432.336212 -2370122.921596 173.351270 0.010000 0.010000 0.010000 0.000000 5787432.324488 -2370122.930624 173.351270
2019 02 11 11 59 00 5787432.334504 -2370122.923442 173.341920 0.010000 0.010000 0.010000 0.000000 5787432.322749 -2370122.932493 173.341920
2019 02 12 11 59 00 5787432.337135 -2370122.922264 173.351930 0.010000 0.010000 0.010000 0.000000 5787432.325365 -2370122.931328 173.351930
2019 02 13 11 59 00 5787432.330346 -2370122.925087 173.358130 0.010000 0.010000 0.010000 0.000000 5787432.318561 -2370122.934162 173.358130
2019 02 14 11 59 00 5787432.336367 -2370122.922500 173.355980 0.010000 0.010000 0.010000 0.000000 5787432.324566 -2370122.931587 173.355980
2019 02 15 11 59 00 5787432.333688 -2370122.922853 173.340830 0.010000 0.010000 0.010000 0.000000 5787432.321872 -2370122.931951 173.340830
2019 02 16 11 59 00 5787432.334899 -2370122.922106 173.367730 0.010000 0.010000 0.010000 0.000000 5787432.323068 -2370122.931216 173.367730
2019 02 17 11 59 00 5787432.327790 -2370122.925939 173.359050 0.010000 0.010000 0.010000 0.000000 5787432.315944 -2370122.935061 173.359050
2019 02 18 11 59 00 5787432.333911 -2370122.925552 173.355900 0.010000 0.010000 0.010000 0.000000 5787432.322049 -2370122.934685 173.355900
2019 02 19 11 59 00 5787432.330312 -2370122.923634 173.348490 0.010000 0.010000 0.010000 0.000000 5787432.318435 -2370122.932780 173.348490
2019 02 21 11 59 00 5787432.334554 -2370122.920020 173.339700 0.010000 0.010000 0.010000 0.000000 5787432.322647 -2370122.929189 173.339700
2019 02 22 11 59 00 5787432.335075 -2370122.920803 173.337940 0.010000 0.010000 0.010000 0.000000 5787432.323152 -2370122.929984 173.337940
2019 02 23 11 59 00 5787432.332666 -2370122.914966 173.364830 0.010000 0.010000 0.010000 0.000000 5787432.320728 -2370122.924158 173.364830
2019 02 24 11 59 00 5787432.330347 -2370122.916199 173.337750 0.010000 0.010000 0.010000 0.000000 5787432.318394 -2370122.925403 173.337750
2019 02 25 11 59 00 5787432.330368 -2370122.928682 173.349080 0.010000 0.010000 0.010000 0.000000 5787432.318400 -2370122.937897 173.349080
2019 02 26 11 59 00 5787432.318969 -2370122.921824 173.344070 0.010000 0.010000 0.010000 0.000000 5787432.306985 -2370122.931052 173.344070
2019 02 27 11 59 00 5787432.336980 -2370122.924637 173.352410 0.010000 0.010000 0.010000 0.000000 5787432.324981 -2370122.933876 173.352410
2019 02 28 11 59 00 5787432.330641 -2370122.924730 173.364100 0.010000 0.010000 0.010000 0.000000 5787432.318627 -2370122.933981 173.364100
2019 03 01 11 59 00 5787432.328602 -2370122.923303 173.366360 0.010000 0.010000 0.010000 0.000000 5787432.316573 -2370122.932566 173.366360
2019 03 02 11 59 00 5787432.326463 -2370122.924526 173.355240 0.010000 0.010000 0.010000 0.000000 5787432.314418 -2370122.933800 173.355240
2019 03 03 11 59 00 5787432.329514 -2370122.924349 173.357460 0.010000 0.010000 0.010000 0.000000 5787432.317454 -2370122.933635 173.357460
2019 03 04 11 59 00 5787432.334625 -2370122.921642 173.360710 0.010000 0.010000 0.010000 0.000000 5787432.322550 -2370122.930939 173.360710
2019 03 05 11 59 00 5787432.327126 -2370122.926104 173.343770 0.010000 0.010000 0.010000 0.000000 5787432.315036 -2370122.935414 173.343770
2019 03 06 11 59 00 5787432.325807 -2370122.921087 173.350350 0.010000 0.010000 0.010000 0.000000 5787432.313701 -2370122.930409 173.350350
2019 03 07 11 59 00 5787432.331478 -2370122.922670 173.355060 0.010000 0.010000 0.010000 0.000000 5787432.319357 -2370122.932003 173.355060
2019 03 08 11 59 00 5787432.329689 -2370122.933093 173.367760 0.010000 0.010000 0.010000 0.000000 5787432.317553 -2370122.942438 173.367760
2019 03 09 11 59 00 5787432.330140 -2370122.930866 173.389790 0.010000 0.010000 0.010000 0.000000 5787432.317989 -2370122.940222 173.389790
2019 03 10 11 59 00 5787432.332461 -2370122.913189 173.350790 0.010000 0.010000 0.010000 0.000000 5787432.320294 -2370122.922557 173.350790
2019 03 11 11 59 00 5787432.332522 -2370122.917252 173.345530 0.010000 0.010000 0.010000 0.000000 5787432.320340 -2370122.926632 173.345530
2019 03 12 11 59 00 5787432.324413 -2370122.918734 173.360120 0.010000 0.010000 0.010000 0.000000 5787432.312216 -2370122.928126 173.360120
2019 03 13 11 59 00 5787432.333814 -2370122.917467 173.362680 0.010000 0.010000 0.010000 0.000000 5787432.321601 -2370122.926871 173.362680
2019 03 14 11 59 00 5787432.336555 -2370122.917290 173.363070 0.010000 0.010000 0.010000 0.000000 5787432.324327 -2370122.926705 173.363070
2019 03 15 11 59 00 5787432.331306 -2370122.916703 173.355690 0.010000 0.010000 0.010000 0.000000 5787432.319063 -2370122.926130 173.355690
2019 03 16 11 59 00 5787432.333557 -2370122.913616 173.341950 0.010000 0.010000 0.010000 0.000000 5787432.321299 -2370122.923055 173.341950
2019 03 17 11 59 00 5787432.331348 -2370122.915629 173.361160 0.010000 0.010000 0.010000 0.000000 5787432.319074 -2370122.925079 173.361160
2019 03 18 11 59 00 5787432.329439 -2370122.919732 173.363700 0.010000 0.010000 0.010020 0.000000 5787432.317150 -2370122.929194 173.363700
2019 03 19 11 59 00 5787432.329090 -2370122.921554 173.367270 0.010000 0.010000 0.010980 0.000000 5787432.316786 -2370122.931028 173.367270
2019 03 21 11 59 00 5787432.334922 -2370122.910090 173.357240 0.010000 0.010000 0.010000 0.000000 5787432.322587 -2370122.919588 173.357240
2019 03 22 11 59 00 5787432.335243 -2370122.914243 173.353000 0.010000 0.010000 0.010000 0.000000 5787432.322893 -2370122.923752 173.353000
2019 03 23 11 59 00 5787432.335524 -2370122.912416 173.357700 0.010000 0.010000 0.011610 0.000000 5787432.323159 -2370122.921937 173.357700
2019 03 24 11 59 00 5787432.332525 -2370122.921419 173.344350 0.010000 0.010000 0.011440 0.000000 5787432.320145 -2370122.930951 173.344350
2019 03 25 11 59 00 5787432.328046 -2370122.919512 173.358840 0.010000 0.010000 0.010000 0.000000 5787432.315650 -2370122.929056 173.358840
2019 03 26 11 59 00 5787432.332697 -2370122.920914 173.353580 0.010000 0.010000 0.010000 0.000000 5787432.320286 -2370122.930471 173.353580
2019 03 27 11 59 00 5787432.327018 -2370122.922437 173.343680 0.010000 0.010000 0.010000 0.000000 5787432.314592 -2370122.932005 173.343680
2019 03 28 11 59 00 5787432.320669 -2370122.917710 173.348150 0.010000 0.010000 0.010110 0.000000 5787432.308228 -2370122.927290 173.348150
2019 03 29 11 59 00 5787432.331220 -2370122.924993 173.335810 0.010000 0.010000 0.010000 0.000000 5787432.318763 -2370122.934584 173.335810
2019 03 30 11 59 00 5787432.336941 -2370122.917376 173.351830 0.010000 0.010000 0.010000 0.000000 5787432.324469 -2370122.926979 173.351830
2019 03 31 11 59 00 5787432.330872 -2370122.920559 173.354550 0.010000 0.010000 0.010000 0.000000 5787432.318385 -2370122.930174 173.354550
2019 04 01 11 59 00 5787432.327373 -2370122.920851 173.342220 0.010000 0.010000 0.010000 0.000000 5787432.314871 -2370122.930478 173.342220
2019 04 02 11 59 00 5787432.332174 -2370122.922144 173.356260 0.010000 0.010000 0.010000 0.000000 5787432.319656 -2370122.931783 173.356260
2019 04 03 11 59 00 5787432.345465 -2370122.929097 173.373910 0.010000 0.010000 0.010230 0.000000 5787432.332932 -2370122.938747 173.373910
2019 04 04 11 59 00 5787432.332346 -2370122.928360 173.374790 0.010000 0.010000 0.013310 0.000000 5787432.319798 -2370122.938022 173.374790
2019 04 05 11 59 00 5787432.347317 -2370122.929483 173.344350 0.010000 0.010000 0.017460 0.000000 5787432.334754 -2370122.939156 173.344350
2019 04 06 11 59 00 5787432.330758 -2370122.926636 173.360860 0.010000 0.010000 0.010000 0.000000 5787432.318179 -2370122.936321 173.360860
2019 04 07 11 59 00 5787432.333959 -2370122.924349 173.344840 0.010000 0.010000 0.010000 0.000000 5787432.321365 -2370122.934046 173.344840
2019 04 08 11 59 00 5787432.345610 -2370122.946081 173.369850 0.010000 0.010000 0.012570 0.000000 5787432.333001 -2370122.955790 173.369850
2019 04 09 11 59 00 5787432.329351 -2370122.925264 173.359060 0.010000 0.010000 0.010000 0.000000 5787432.316727 -2370122.934985 173.359060
2019 04 10 11 59 00 5787432.325912 -2370122.920937 173.364700 0.010000 0.010000 0.010000 0.000000 5787432.313272 -2370122.930669 173.364700
2019 04 11 11 59 00 5787432.330503 -2370122.928580 173.359900 0.010000 0.010000 0.010000 0.000000 5787432.317848 -2370122.938324 173.359900
2019 04 12 11 59 00 5787432.329974 -2370122.921923 173.356840 0.010000 0.010000 0.010000 0.000000 5787432.317304 -2370122.931679 173.356840
2019 04 13 11 59 00 5787432.331035 -2370122.923436 173.346330 0.010000 0.010000 0.010000 0.000000 5787432.318350 -2370122.933203 173.346330
2019 04 14 11 59 00 5787432.326376 -2370122.925879 173.342870 0.010000 0.010000 0.010000 0.000000 5787432.313675 -2370122.935658 173.342870
2019 04 15 11 59 00 5787432.323636 -2370122.927501 173.349990 0.010000 0.010000 0.010000 0.000000 5787432.310921 -2370122.937292 173.349990
