################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfGPSG: "Grandes Pentes Sud" - Local} (All data)} {RDCGPS0}
# FILENAME: RDCGPS0_all.txt
# COORD: 371519	7647749
#
# CREATED: 12-Oct-2022 18:34:16 by sysop@pitondescalumets
# COPYRIGHT: MMXXII, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS Eastern(m) Northern(m) Up(m) dE dN dU Orbit East_treat(m) North_treat(m) Up_treat(m)
2017 02 10 11 59 00 5784580.006598 -2367481.159805 1004.485030 0.010000 0.010000 0.010000 0.000000 5784580.005989 -2367481.160275 1004.485030
2017 02 11 11 59 00 5784580.009559 -2367481.150848 1004.487740 0.010000 0.010000 0.010000 0.000000 5784580.008934 -2367481.151329 1004.487740
2017 02 12 11 59 00 5784579.994790 -2367481.162851 1004.494990 0.010000 0.010000 0.010000 0.000000 5784579.994150 -2367481.163344 1004.494990
2017 02 13 11 59 00 5784579.995411 -2367481.155334 1004.493900 0.010000 0.010000 0.010000 0.000000 5784579.994756 -2367481.155839 1004.493900
2017 02 14 11 59 00 5784580.000722 -2367481.162517 1004.476560 0.010000 0.010000 0.010000 0.000000 5784580.000052 -2367481.163033 1004.476560
2017 02 15 11 59 00 5784579.994113 -2367481.153619 1004.486670 0.010000 0.010000 0.010000 0.000000 5784579.993427 -2367481.154148 1004.486670
2017 02 16 11 59 00 5784580.007074 -2367481.165352 1004.475300 0.010000 0.010000 0.010000 0.000000 5784580.006373 -2367481.165892 1004.475300
2017 02 17 11 59 00 5784580.007365 -2367481.149785 1004.487190 0.010000 0.010000 0.010000 0.000000 5784580.006649 -2367481.150337 1004.487190
2017 02 21 11 59 00 5784580.006279 -2367481.161577 1004.485920 0.010000 0.010000 0.010000 0.000000 5784580.005502 -2367481.162175 1004.485920
2017 02 22 11 59 00 5784580.005520 -2367481.154029 1004.489480 0.010000 0.010000 0.010000 0.000000 5784580.004728 -2367481.154640 1004.489480
2017 02 23 11 59 00 5784579.994241 -2367481.155332 1004.493890 0.010000 0.010000 0.010000 0.000000 5784579.993433 -2367481.155955 1004.493890
2017 02 24 11 59 00 5784579.990382 -2367481.153325 1004.490200 0.010000 0.010000 0.010000 0.000000 5784579.989559 -2367481.153959 1004.490200
2017 02 25 11 59 00 5784579.999713 -2367481.154498 1004.490410 0.010000 0.010000 0.010000 0.000000 5784579.998875 -2367481.155144 1004.490410
2017 02 26 11 59 00 5784580.005494 -2367481.157281 1004.472270 0.010000 0.010000 0.010000 0.000000 5784580.004641 -2367481.157938 1004.472270
2017 02 27 11 59 00 5784580.004095 -2367481.158074 1004.480200 0.010000 0.010000 0.010000 0.000000 5784580.003226 -2367481.158743 1004.480200
2017 02 28 11 59 00 5784580.009156 -2367481.164267 1004.488840 0.010000 0.010000 0.010000 0.000000 5784580.008272 -2367481.164947 1004.488840
2017 03 01 11 59 00 5784579.998077 -2367481.159269 1004.470790 0.010000 0.010000 0.010000 0.000000 5784579.997178 -2367481.159962 1004.470790
2017 03 02 11 59 00 5784580.002648 -2367481.167842 1004.474630 0.010000 0.010000 0.010000 0.000000 5784580.001734 -2367481.168547 1004.474630
2017 03 03 11 59 00 5784580.004419 -2367481.162055 1004.491700 0.010000 0.010000 0.010730 0.000000 5784580.003489 -2367481.162771 1004.491700
2017 03 04 11 59 00 5784580.009240 -2367481.163898 1004.487010 0.010000 0.010000 0.010000 0.000000 5784580.008295 -2367481.164626 1004.487010
2017 03 05 11 59 00 5784580.005381 -2367481.167561 1004.485990 0.010000 0.010000 0.010000 0.000000 5784580.004421 -2367481.168300 1004.485990
2017 03 06 11 59 00 5784580.014672 -2367481.163194 1004.473000 0.010000 0.010000 0.010000 0.000000 5784580.013697 -2367481.163945 1004.473000
2017 03 07 11 59 00 5784580.005443 -2367481.170527 1004.482720 0.010000 0.010000 0.010000 0.000000 5784580.004452 -2367481.171290 1004.482720
2017 03 08 11 59 00 5784580.012724 -2367481.159019 1004.490120 0.010000 0.010000 0.010000 0.000000 5784580.011718 -2367481.159794 1004.490120
2017 03 09 11 59 00 5784580.011025 -2367481.157192 1004.489570 0.010000 0.010000 0.010000 0.000000 5784580.010004 -2367481.157979 1004.489570
2017 03 10 11 59 00 5784580.007116 -2367481.154715 1004.477160 0.010000 0.010000 0.010000 0.000000 5784580.006080 -2367481.155513 1004.477160
2017 03 11 11 59 00 5784580.013467 -2367481.160508 1004.486180 0.010000 0.010000 0.010000 0.000000 5784580.012415 -2367481.161318 1004.486180
2017 03 12 11 59 00 5784580.002108 -2367481.164931 1004.455860 0.010000 0.010000 0.010000 0.000000 5784580.001041 -2367481.165753 1004.455860
2017 03 13 11 59 00 5784579.998819 -2367481.160564 1004.473980 0.010000 0.010000 0.010530 0.000000 5784579.997737 -2367481.161397 1004.473980
2017 03 14 11 59 00 5784580.003740 -2367481.161627 1004.479200 0.010000 0.010000 0.010000 0.000000 5784580.002643 -2367481.162472 1004.479200
2017 03 15 11 59 00 5784580.009501 -2367481.163719 1004.465250 0.010000 0.010000 0.010000 0.000000 5784580.008388 -2367481.164576 1004.465250
2017 03 16 11 59 00 5784580.027982 -2367481.170672 1004.506580 0.010000 0.010000 0.011850 0.000000 5784580.026854 -2367481.171541 1004.506580
2017 03 17 11 59 00 5784580.002093 -2367481.149805 1004.471190 0.010000 0.010000 0.013490 0.000000 5784580.000950 -2367481.150686 1004.471190
2017 03 21 11 59 00 5784579.999477 -2367481.159837 1004.462230 0.010000 0.010000 0.010050 0.000000 5784579.998273 -2367481.160764 1004.462230
2017 03 22 11 59 00 5784580.000958 -2367481.170919 1004.487610 0.010000 0.010000 0.014820 0.000000 5784579.999738 -2367481.171859 1004.487610
2017 03 23 11 59 00 5784579.998089 -2367481.153382 1004.476810 0.010000 0.010000 0.011970 0.000000 5784579.996854 -2367481.154333 1004.476810
2017 03 24 11 59 00 5784580.009580 -2367481.159465 1004.484050 0.010000 0.010000 0.010000 0.000000 5784580.008330 -2367481.160428 1004.484050
2017 03 25 11 59 00 5784580.000831 -2367481.154808 1004.483380 0.010000 0.010000 0.010000 0.000000 5784579.999566 -2367481.155782 1004.483380
2017 03 26 11 59 00 5784580.010402 -2367481.155901 1004.487770 0.010000 0.010000 0.010000 0.000000 5784580.009121 -2367481.156887 1004.487770
2017 03 27 11 59 00 5784580.007483 -2367481.156264 1004.483410 0.010000 0.010000 0.010000 0.000000 5784580.006187 -2367481.157262 1004.483410
2017 03 28 11 59 00 5784580.007754 -2367481.148727 1004.485200 0.010000 0.010000 0.010000 0.000000 5784580.006443 -2367481.149736 1004.485200
2017 03 29 11 59 00 5784580.005305 -2367481.155589 1004.468320 0.010000 0.010000 0.010000 0.000000 5784580.003979 -2367481.156611 1004.468320
2017 03 30 11 59 00 5784580.008316 -2367481.147342 1004.478530 0.010000 0.010000 0.010000 0.000000 5784580.006974 -2367481.148375 1004.478530
2017 03 31 11 59 00 5784580.001037 -2367481.146485 1004.479880 0.010000 0.010000 0.010000 0.000000 5784579.999680 -2367481.147530 1004.479880
2017 04 01 11 59 00 5784580.009588 -2367481.148748 1004.484120 0.010000 0.010000 0.010000 0.000000 5784580.008216 -2367481.149805 1004.484120
2017 04 02 11 59 00 5784580.004419 -2367481.155551 1004.477380 0.010000 0.010000 0.010000 0.000000 5784580.003032 -2367481.156619 1004.477380
2017 04 03 11 59 00 5784580.008870 -2367481.154174 1004.489290 0.010000 0.010000 0.010000 0.000000 5784580.007467 -2367481.155254 1004.489290
2017 04 04 11 59 00 5784579.995241 -2367481.157666 1004.478140 0.010000 0.010000 0.010000 0.000000 5784579.993823 -2367481.158758 1004.478140
2017 04 05 11 59 00 5784580.006872 -2367481.166119 1004.507160 0.010000 0.010000 0.012350 0.000000 5784580.005439 -2367481.167223 1004.507160
2017 04 06 11 59 00 5784580.004493 -2367481.155882 1004.502170 0.010000 0.010000 0.010000 0.000000 5784580.003045 -2367481.156997 1004.502170
2017 04 07 11 59 00 5784580.012074 -2367481.152495 1004.475930 0.010000 0.010000 0.010000 0.000000 5784580.010610 -2367481.153622 1004.475930
2017 04 08 11 59 00 5784579.999935 -2367481.156058 1004.499100 0.010000 0.010000 0.010000 0.000000 5784579.998456 -2367481.157197 1004.499100
2017 04 09 11 59 00 5784579.989046 -2367481.152921 1004.511160 0.010000 0.010000 0.010000 0.000000 5784579.987552 -2367481.154071 1004.511160
2017 04 10 11 59 00 5784580.011717 -2367481.159894 1004.500780 0.010000 0.010000 0.010000 0.000000 5784580.010208 -2367481.161056 1004.500780
2017 04 11 11 59 00 5784580.012538 -2367481.164326 1004.484670 0.010000 0.010000 0.010000 0.000000 5784580.011013 -2367481.165500 1004.484670
2017 04 12 11 59 00 5784580.005869 -2367481.157189 1004.487000 0.010000 0.010000 0.010000 0.000000 5784580.004329 -2367481.158375 1004.487000
2017 04 13 11 59 00 5784580.000120 -2367481.155452 1004.493740 0.010000 0.010000 0.013890 0.000000 5784579.998565 -2367481.156650 1004.493740
2017 04 14 11 59 00 5784580.010511 -2367481.160595 1004.489220 0.010000 0.010000 0.010530 0.000000 5784580.008941 -2367481.161804 1004.489220
2017 04 15 11 59 00 5784580.012222 -2367481.159278 1004.509800 0.010000 0.010000 0.010000 0.000000 5784580.010636 -2367481.160499 1004.509800
2017 04 16 11 59 00 5784580.008783 -2367481.156931 1004.475000 0.010000 0.010000 0.010000 0.000000 5784580.007182 -2367481.158163 1004.475000
2017 04 17 11 59 00 5784580.010904 -2367481.159014 1004.482680 0.010000 0.010000 0.010000 0.000000 5784580.009288 -2367481.160258 1004.482680
2017 04 21 11 59 00 5784579.991098 -2367481.156395 1004.483370 0.010000 0.010000 0.010000 0.000000 5784579.989421 -2367481.157686 1004.483370
2017 04 22 11 59 00 5784580.007109 -2367481.153468 1004.484120 0.010000 0.010000 0.010000 0.000000 5784580.005417 -2367481.154771 1004.484120
2017 04 23 11 59 00 5784580.005260 -2367481.159751 1004.482330 0.010000 0.010000 0.010000 0.000000 5784580.003552 -2367481.161066 1004.482330
2017 04 24 11 59 00 5784580.014891 -2367481.162894 1004.485840 0.010000 0.010000 0.010000 0.000000 5784580.013168 -2367481.164220 1004.485840
2017 04 25 11 59 00 5784580.009312 -2367481.162136 1004.475360 0.010000 0.010000 0.010000 0.000000 5784580.007574 -2367481.163475 1004.475360
2017 04 26 11 59 00 5784580.007013 -2367481.153279 1004.504320 0.010000 0.010000 0.010360 0.000000 5784580.005260 -2367481.154629 1004.504320
2017 04 27 11 59 00 5784580.006874 -2367481.153582 1004.476220 0.010000 0.010000 0.010000 0.000000 5784580.005105 -2367481.154944 1004.476220
2017 04 28 11 59 00 5784580.024275 -2367481.157305 1004.492540 0.010000 0.010000 0.010000 0.000000 5784580.022491 -2367481.158679 1004.492540
2017 04 29 11 59 00 5784580.009586 -2367481.159038 1004.476950 0.010000 0.010000 0.010000 0.000000 5784580.007787 -2367481.160423 1004.476950
2017 04 30 11 59 00 5784580.004587 -2367481.162161 1004.500080 0.010000 0.010000 0.010000 0.000000 5784580.002773 -2367481.163558 1004.500080
2017 05 01 11 59 00 5784580.009568 -2367481.161074 1004.470200 0.010000 0.010000 0.010000 0.000000 5784580.007738 -2367481.162482 1004.470200
2017 05 02 11 59 00 5784580.020919 -2367481.162176 1004.512550 0.010000 0.010000 0.010000 0.000000 5784580.019074 -2367481.163597 1004.512550
2017 05 03 11 59 00 5784580.000650 -2367481.160179 1004.490610 0.010000 0.010000 0.010530 0.000000 5784579.998790 -2367481.161612 1004.490610
2017 05 04 11 59 00 5784580.009471 -2367481.164162 1004.498970 0.010000 0.010000 0.012410 0.000000 5784580.007596 -2367481.165606 1004.498970
2017 05 05 11 59 00 5784580.016292 -2367481.162565 1004.512000 0.010000 0.010000 0.011610 0.000000 5784580.014401 -2367481.164021 1004.512000
2017 05 06 11 59 00 5784580.011953 -2367481.161738 1004.501020 0.010000 0.010000 0.010000 0.000000 5784580.010047 -2367481.163205 1004.501020
2017 05 07 11 59 00 5784580.019084 -2367481.158111 1004.469850 0.010000 0.010000 0.012080 0.000000 5784580.017163 -2367481.159590 1004.469850
2017 05 08 11 59 00 5784580.013775 -2367481.168324 1004.494350 0.010000 0.010000 0.010270 0.000000 5784580.011839 -2367481.169814 1004.494350
2017 05 09 11 59 00 5784580.016146 -2367481.162176 1004.459400 0.010000 0.010000 0.010000 0.000000 5784580.014194 -2367481.163679 1004.459400
2017 05 10 11 59 00 5784580.019027 -2367481.165039 1004.470940 0.010000 0.010000 0.010000 0.000000 5784580.017060 -2367481.166554 1004.470940
2017 05 11 11 59 00 5784580.022608 -2367481.159092 1004.480640 0.010000 0.010000 0.011600 0.000000 5784580.020626 -2367481.160618 1004.480640
2017 05 12 11 59 00 5784580.032419 -2367481.164935 1004.485480 0.010000 0.010000 0.013080 0.000000 5784580.030422 -2367481.166473 1004.485480
2017 05 13 11 59 00 5784580.017030 -2367481.158938 1004.472100 0.010000 0.010000 0.010000 0.000000 5784580.015017 -2367481.160487 1004.472100
2017 05 14 11 59 00 5784580.022971 -2367481.165081 1004.490620 0.010000 0.010000 0.010000 0.000000 5784580.020943 -2367481.166642 1004.490620
2017 05 15 11 59 00 5784580.017072 -2367481.161204 1004.468460 0.010000 0.010000 0.010000 0.000000 5784580.015029 -2367481.162777 1004.468460
2017 05 16 11 59 00 5784580.022773 -2367481.163586 1004.481470 0.010000 0.010000 0.010000 0.000000 5784580.020715 -2367481.165171 1004.481470
2017 05 17 11 59 00 5784580.017264 -2367481.158449 1004.488040 0.010000 0.010000 0.010000 0.000000 5784580.015190 -2367481.160046 1004.488040
2017 05 21 11 59 00 5784580.020108 -2367481.157431 1004.461220 0.010000 0.010000 0.010000 0.000000 5784580.017973 -2367481.159074 1004.461220
2017 05 22 11 59 00 5784580.018879 -2367481.158933 1004.477460 0.010000 0.010000 0.010000 0.000000 5784580.016729 -2367481.160589 1004.477460
2017 05 23 11 59 00 5784580.025270 -2367481.164476 1004.486620 0.010000 0.010000 0.010000 0.000000 5784580.023105 -2367481.166143 1004.486620
2017 05 24 11 59 00 5784580.016671 -2367481.159289 1004.466110 0.010000 0.010000 0.010000 0.000000 5784580.014490 -2367481.160968 1004.466110
2017 05 25 11 59 00 5784580.020052 -2367481.164202 1004.468790 0.010000 0.010000 0.010000 0.000000 5784580.017856 -2367481.165893 1004.468790
2017 05 26 11 59 00 5784580.014793 -2367481.161695 1004.481370 0.010000 0.010000 0.010000 0.000000 5784580.012582 -2367481.163397 1004.481370
2017 05 27 11 59 00 5784580.011554 -2367481.162658 1004.458860 0.010000 0.010000 0.010000 0.000000 5784580.009328 -2367481.164372 1004.458860
2017 05 28 11 59 00 5784580.025045 -2367481.153311 1004.444760 0.010000 0.010000 0.010000 0.000000 5784580.022803 -2367481.155036 1004.444760
2017 05 29 11 59 00 5784580.019886 -2367481.159953 1004.455310 0.010000 0.010000 0.010000 0.000000 5784580.017629 -2367481.161691 1004.455310
2017 05 30 11 59 00 5784580.015437 -2367481.149966 1004.455960 0.010000 0.010000 0.011830 0.000000 5784580.013165 -2367481.151716 1004.455960
2017 05 31 11 59 00 5784580.017118 -2367481.159469 1004.463080 0.010000 0.010000 0.010000 0.000000 5784580.014831 -2367481.161230 1004.463080
2017 06 01 11 59 00 5784580.019759 -2367481.156472 1004.478310 0.010000 0.010000 0.010000 0.000000 5784580.017456 -2367481.158245 1004.478310
2017 06 02 11 59 00 5784580.016110 -2367481.155315 1004.476330 0.010000 0.010000 0.010000 0.000000 5784580.013792 -2367481.157099 1004.476330
2017 06 03 11 59 00 5784580.014001 -2367481.164838 1004.473380 0.010000 0.010000 0.010000 0.000000 5784580.011668 -2367481.166634 1004.473380
2017 06 04 11 59 00 5784580.012932 -2367481.156891 1004.462650 0.010000 0.010000 0.010000 0.000000 5784580.010584 -2367481.158699 1004.462650
2017 06 05 11 59 00 5784580.015313 -2367481.150963 1004.473160 0.010000 0.010000 0.010000 0.000000 5784580.012949 -2367481.152783 1004.473160
2017 06 06 11 59 00 5784580.018184 -2367481.152696 1004.484130 0.010000 0.010000 0.010000 0.000000 5784580.015805 -2367481.154528 1004.484130
2017 06 07 11 59 00 5784580.013315 -2367481.153199 1004.476820 0.010000 0.010000 0.010000 0.000000 5784580.010921 -2367481.155042 1004.476820
2017 06 08 11 59 00 5784580.013456 -2367481.155502 1004.493680 0.010000 0.010000 0.012130 0.000000 5784580.011047 -2367481.157357 1004.493680
2017 06 10 11 59 00 5784580.000558 -2367481.164098 1004.500640 0.010000 0.010000 0.010300 0.000000 5784579.998118 -2367481.165976 1004.500640
2017 06 11 11 59 00 5784580.019759 -2367481.158741 1004.465800 0.010000 0.010000 0.010000 0.000000 5784580.017304 -2367481.160631 1004.465800
2017 06 12 11 59 00 5784580.011420 -2367481.162453 1004.481250 0.010000 0.010000 0.010000 0.000000 5784580.008950 -2367481.164355 1004.481250
2017 06 13 11 59 00 5784580.009281 -2367481.161206 1004.485010 0.010000 0.010000 0.010000 0.000000 5784580.006795 -2367481.163120 1004.485010
2017 06 14 11 59 00 5784580.011472 -2367481.158579 1004.466970 0.010000 0.010000 0.010000 0.000000 5784580.008971 -2367481.160504 1004.466970
2017 06 15 11 59 00 5784580.014583 -2367481.160682 1004.470910 0.010000 0.010000 0.010000 0.000000 5784580.012067 -2367481.162619 1004.470910
2017 06 16 11 59 00 5784580.012804 -2367481.156995 1004.463380 0.010000 0.010000 0.010000 0.000000 5784580.010273 -2367481.158944 1004.463380
2017 06 17 11 59 00 5784580.012735 -2367481.159758 1004.460780 0.010000 0.010000 0.010000 0.000000 5784580.010188 -2367481.161718 1004.460780
2017 06 21 11 59 00 5784580.008878 -2367481.152049 1004.488630 0.010000 0.010000 0.010000 0.000000 5784580.006271 -2367481.154057 1004.488630
2017 06 22 11 59 00 5784580.013749 -2367481.157612 1004.478250 0.010000 0.010000 0.010000 0.000000 5784580.011127 -2367481.159631 1004.478250
2017 06 23 11 59 00 5784580.010620 -2367481.157065 1004.466480 0.010000 0.010000 0.010000 0.000000 5784580.007983 -2367481.159096 1004.466480
2017 06 24 11 59 00 5784580.013511 -2367481.157538 1004.470170 0.010000 0.010000 0.010000 0.000000 5784580.010859 -2367481.159580 1004.470170
2017 06 25 11 59 00 5784580.012382 -2367481.159881 1004.472460 0.010000 0.010000 0.010000 0.000000 5784580.009714 -2367481.161935 1004.472460
2017 06 26 11 59 00 5784580.010963 -2367481.156053 1004.459030 0.010000 0.010000 0.010000 0.000000 5784580.008280 -2367481.158120 1004.459030
2017 06 27 11 59 00 5784580.015654 -2367481.160836 1004.459620 0.010000 0.010000 0.010000 0.000000 5784580.012956 -2367481.162914 1004.459620
2017 06 28 11 59 00 5784580.011835 -2367481.160429 1004.482490 0.010000 0.010000 0.010000 0.000000 5784580.009122 -2367481.162519 1004.482490
2017 06 29 11 59 00 5784580.014156 -2367481.159272 1004.479960 0.010000 0.010000 0.010000 0.000000 5784580.011427 -2367481.161373 1004.479960
2017 06 30 11 59 00 5784580.012057 -2367481.160305 1004.476980 0.010000 0.010000 0.010000 0.000000 5784580.009313 -2367481.162418 1004.476980
2017 07 01 11 59 00 5784580.015378 -2367481.160258 1004.477640 0.010000 0.010000 0.010000 0.000000 5784580.012619 -2367481.162383 1004.477640
2017 07 02 11 59 00 5784580.019309 -2367481.160781 1004.485650 0.010000 0.010000 0.010000 0.000000 5784580.016535 -2367481.162917 1004.485650
2017 07 03 11 59 00 5784580.014690 -2367481.162823 1004.504010 0.010000 0.010000 0.011800 0.000000 5784580.011900 -2367481.164972 1004.504010
2017 07 04 11 59 00 5784580.015671 -2367481.166976 1004.471840 0.010000 0.010000 0.010000 0.000000 5784580.012866 -2367481.169136 1004.471840
2017 07 05 11 59 00 5784580.013362 -2367481.161799 1004.475250 0.010000 0.010000 0.010000 0.000000 5784580.010542 -2367481.163971 1004.475250
2017 07 06 11 59 00 5784580.012513 -2367481.162162 1004.459050 0.010000 0.010000 0.010000 0.000000 5784580.009678 -2367481.164346 1004.459050
2017 07 06 11 59 00 5784580.012513 -2367481.162162 1004.459050 0.010000 0.010000 0.010000 0.000000 5784580.009678 -2367481.164346 1004.459050
2017 07 07 11 59 00 5784580.014884 -2367481.157875 1004.460210 0.010000 0.010000 0.010000 0.000000 5784580.012033 -2367481.160070 1004.460210
2017 07 08 11 59 00 5784580.024785 -2367481.165438 1004.465410 0.010000 0.010000 0.010000 0.000000 5784580.021919 -2367481.167645 1004.465410
2017 07 09 11 59 00 5784580.020956 -2367481.162030 1004.466980 0.010000 0.010000 0.010000 0.000000 5784580.018075 -2367481.164249 1004.466980
2017 07 10 11 59 00 5784580.022487 -2367481.166433 1004.477050 0.010000 0.010000 0.010000 0.000000 5784580.019591 -2367481.168664 1004.477050
2017 07 11 11 59 00 5784580.020018 -2367481.163176 1004.448240 0.010000 0.010000 0.010000 0.000000 5784580.017106 -2367481.165418 1004.448240
2017 07 12 11 59 00 5784580.011389 -2367481.162279 1004.475470 0.010000 0.010000 0.010000 0.000000 5784580.008462 -2367481.164533 1004.475470
2017 07 13 11 59 00 5784580.002370 -2367481.159062 1004.469030 0.010000 0.010000 0.010000 0.000000 5784579.999428 -2367481.161328 1004.469030
2017 07 14 11 59 00 5784580.015201 -2367481.155965 1004.469800 0.010000 0.010000 0.010000 0.000000 5784580.012244 -2367481.158242 1004.469800
2017 07 15 11 59 00 5784580.010752 -2367481.151048 1004.462310 0.010000 0.010000 0.010000 0.000000 5784580.007779 -2367481.153337 1004.462310
2017 07 16 11 59 00 5784580.014243 -2367481.162050 1004.463980 0.010000 0.010000 0.010000 0.000000 5784580.011255 -2367481.164351 1004.463980
2017 07 17 11 59 00 5784580.015644 -2367481.158803 1004.461360 0.010000 0.010000 0.010000 0.000000 5784580.012641 -2367481.161116 1004.461360
2017 07 21 11 59 00 5784580.013698 -2367481.162345 1004.460040 0.010000 0.010000 0.010000 0.000000 5784580.010634 -2367481.164704 1004.460040
2017 07 22 11 59 00 5784580.014029 -2367481.161028 1004.468120 0.010000 0.010000 0.010000 0.000000 5784580.010950 -2367481.163399 1004.468120
